trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.9, 'e': 0.15577974928671176}",20,16,7.129555462493022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.9, 'e': 0.15422195179384465}",30,4,35.80349395142078,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.9, 'e': 0.1526797322759062}",30,13,32.83357283307975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.9, 'e': 0.15115293495314713}",20,11,17.67614061091612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.9, 'e': 0.14964140560361566}",20,0,20.05719150438346,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.9, 'e': 0.1481449915475795}",20,0,32.47159778598269,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.9, 'e': 0.1466635416321037}",20,9,19.90427231890996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.9, 'e': 0.14519690621578268}",25,7,1.2332649106600493,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.9, 'e': 0.14374493715362485}",20,12,13.407909433970856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.9, 'e': 0.1423074877820886}",20,14,11.895150686125422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.9, 'e': 0.1408844129042677}",25,13,8.616936562855877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.9, 'e': 0.13947556877522502}",20,10,10.593934866859865,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.9, 'e': 0.13808081308747278}",20,14,14.40735118385099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.9, 'e': 0.13670000495659804}",25,16,3.282183184665052,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.9, 'e': 0.13533300490703207}",20,12,18.4869782436697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.9, 'e': 0.13397967485796175}",20,0,27.87778586258656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.9, 'e': 0.13263987810938213}",25,6,5.2583101579615015,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
202,False,"{'a': 0.9, 'e': 0.1313134793282883}",25,6,29.686391146942757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.9, 'e': 0.13000034453500542}",20,3,15.117693811761493,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.9, 'e': 0.12870034108965536}",25,16,18.385224312636872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.9, 'e': 0.12741333767875881}",30,23,6.3188059654604505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.9, 'e': 0.12613920430197123}",30,17,10.471958890469114,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.9, 'e': 0.12487781225895152}",30,18,8.319477216859264,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.9, 'e': 0.123629034136362}",20,11,8.899641384061589,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.9, 'e': 0.12239274379499838}",25,10,29.641349265303283,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.9, 'e': 0.1211688163570484}",20,13,13.924571754060835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.9, 'e': 0.11995712819347792}",25,5,-24.2085918278827,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.9, 'e': 0.11875755691154315}",20,11,5.940915106859461,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.9, 'e': 0.11756998134242772}",35,23,6.943463907803096,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.9, 'e': 0.11639428152900344}",30,13,30.75839283305715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.9, 'e': 0.11523033871371341}",20,7,13.625863722849457,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.9, 'e': 0.11407803532657627}",25,0,22.601420026882113,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
217,False,"{'a': 0.9, 'e': 0.11293725497331052}",25,11,27.079518587908098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.9, 'e': 0.1118078824235774}",20,11,-33.433111872402165,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.9, 'e': 0.11068980359934164}",20,14,15.027355525971906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.9, 'e': 0.10958290556334822}",30,0,33.40888964184927,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.9, 'e': 0.10848707650771475}",25,9,17.561667804368327,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.9, 'e': 0.1074022057426376}",25,0,25.670962361487852,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
223,False,"{'a': 0.9, 'e': 0.10632818368521123}",25,11,13.546173437503086,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.9, 'e': 0.10526490184835911}",25,0,40.13621480923485,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.9, 'e': 0.10421225282987552}",30,20,22.79333700416282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.9, 'e': 0.10317013030157676}",25,17,-29.28369367088893,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 0.9, 'e': 0.10213842899856099}",20,0,9.849998099188657,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
228,False,"{'a': 0.9, 'e': 0.10111704470857538}",30,16,24.86463022990734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.9, 'e': 0.10010587426148963}",20,12,3.5173752267481673,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.9, 'e': 0.09910481551887473}",25,8,32.27868945577267,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.9, 'e': 0.09811376736368599}",25,17,14.55321014746255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.9, 'e': 0.09713262969004913}",25,0,37.27356198653916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
233,False,"{'a': 0.9, 'e': 0.09616130339314863}",25,0,25.48647156040356,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.9, 'e': 0.09519969035921715}",30,15,10.207845515361864,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.9, 'e': 0.09424769345562498}",25,14,22.986636559889426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.9, 'e': 0.09330521652106873}",20,10,16.086420582938683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.9, 'e': 0.09237216435585804}",20,14,12.073912878891988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.9, 'e': 0.09144844271229946}",25,20,9.998272829508338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.9, 'e': 0.09053395828517646}",35,22,22.011666917098907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.9, 'e': 0.08962861870232469}",25,17,16.797941393794066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.9, 'e': 0.08873233251530144}",25,11,24.867113630867717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.9, 'e': 0.08784500919014843}",20,5,16.501869957453582,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.9, 'e': 0.08696655909824694}",25,11,25.361585180673654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.9, 'e': 0.08609689350726446}",30,7,36.634347168414656,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.9, 'e': 0.08523592457219181}",25,4,12.569624372921764,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.9, 'e': 0.0843835653264699}",25,3,27.281021742288683,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.9, 'e': 0.0835397296732052}",20,13,11.294117937269023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.9, 'e': 0.08270433237647315}",25,0,24.383929271776214,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
249,False,"{'a': 0.9, 'e': 0.08187728905270841}",30,8,10.54211629465513,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.9, 'e': 0.08105851616218133}",25,18,13.06372559451788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.9, 'e': 0.08024793100055952}",25,14,22.125842235907996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.9, 'e': 0.07944545169055392}",20,5,25.94840928924295,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.9, 'e': 0.07865099717364837}",20,9,3.4358683871534046,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.9, 'e': 0.07786448720191189}",20,0,29.898487911501444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.9, 'e': 0.07708584232989277}",20,0,20.568924169100193,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.9, 'e': 0.07631498390659384}",20,6,19.140969247869172,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.9, 'e': 0.07555183406752791}",20,7,10.621906131916436,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.9, 'e': 0.07479631572685264}",25,11,25.786405811143595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.9, 'e': 0.07404835256958411}",30,22,10.598146072442011,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.9, 'e': 0.07330786904388827}",20,14,10.624605091455432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.9, 'e': 0.07257479035344938}",20,10,20.106763157053418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.9, 'e': 0.07184904244991488}",20,0,32.147557534600004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.9, 'e': 0.07113055202541574}",25,8,10.694264605040647,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.9, 'e': 0.07041924650516158}",25,11,14.67146945918849,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.9, 'e': 0.06971505404010997}",25,7,21.960630581362803,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.9, 'e': 0.06901790349970886}",20,8,19.264433104114463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.9, 'e': 0.06832772446471178}",35,13,25.551475443373608,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.9, 'e': 0.06764444722006466}",30,20,20.6069439408992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.9, 'e': 0.066968002747864}",20,11,14.133215780149119,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.9, 'e': 0.06629832272038537}",30,15,29.36861233661152,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.9, 'e': 0.06563533949318151}",25,15,12.217627253288082,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.9, 'e': 0.06497898609824969}",25,18,12.919605354583162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.9, 'e': 0.0643291962372672}",20,0,23.299100563398028,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
274,False,"{'a': 0.9, 'e': 0.06368590427489453}",35,17,38.11980481956609,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.9, 'e': 0.06304904523214558}",25,13,24.03956217642459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.9, 'e': 0.06241855477982412}",20,15,10.750211996278843,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.9, 'e': 0.06179436923202588}",30,13,27.645532497986306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.9, 'e': 0.06117642553970562}",30,21,8.65506347298451,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.9, 'e': 0.06056466128430856}",20,16,7.364953285357066,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.9, 'e': 0.05995901467146548}",20,13,0.3731985215979765,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.9, 'e': 0.05935942452475082}",20,1,6.557858155427849,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.9, 'e': 0.058765830279503314}",25,13,21.914954524301848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.9, 'e': 0.05817817197670828}",20,14,11.037596196722363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.9, 'e': 0.057596390256941195}",20,16,9.8838001009668,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.9, 'e': 0.05702042635437178}",20,16,7.560557704646508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.9, 'e': 0.05645022209082806}",30,21,10.839107211954781,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.9, 'e': 0.05588571986991978}",20,16,8.513045148791157,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.9, 'e': 0.055326862671220584}",20,0,35.45458143988473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
289,False,"{'a': 0.9, 'e': 0.05477359404450838}",30,13,25.700304967752324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.9, 'e': 0.054225858104063294}",20,7,23.594755844649626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.9, 'e': 0.05368359952302266}",25,8,11.64583803039463,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.9, 'e': 0.053146763527792434}",20,5,14.30672604160608,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.9, 'e': 0.052615295892514506}",20,3,25.667882612656648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.9, 'e': 0.052089142933589364}",25,8,33.287889099093555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.9, 'e': 0.05156825150425347}",30,13,34.35268498536932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.9, 'e': 0.051052568989210935}",20,14,9.458038369867644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.9, 'e': 0.05054204329931883}",30,11,32.30292095627169,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.9, 'e': 0.05003662286632564}",25,0,20.858090608686886,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
299,False,"{'a': 0.9, 'e': 0.04953625663766238}",30,9,33.4818494787097,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.9, 'e': 0.04904089407128576}",20,12,16.21210251603238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.9, 'e': 0.0485504851305729}",20,3,17.15167912390452,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.9, 'e': 0.048064980279267165}",20,6,14.240322865012935,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.9, 'e': 0.04758433047647449}",30,22,14.753844844949995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.9, 'e': 0.04710848717170975}",25,15,4.704153168861117,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.9, 'e': 0.04663740229999265}",25,8,23.84421057518754,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.9, 'e': 0.04617102827699272}",35,27,15.99821952709858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.9, 'e': 0.045709317994222794}",20,14,-29.498501694809434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.9, 'e': 0.04525222481428057}",30,12,26.043166362666916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.9, 'e': 0.04479970256613776}",35,23,26.124658870559486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.9, 'e': 0.04435170554047638}",30,17,25.597084443364135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.9, 'e': 0.043908188485071616}",30,18,20.46502576818469,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.9, 'e': 0.0434691066002209}",20,9,20.107285742475725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.9, 'e': 0.04303441553421869}",20,1,26.53268590691608,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.9, 'e': 0.0426040713788765}",30,15,-57.14741159847966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
315,False,"{'a': 0.9, 'e': 0.04217803066508773}",25,12,25.23905336648432,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.9, 'e': 0.04175625035843686}",35,18,33.185359190341416,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.9, 'e': 0.041338687854852486}",25,13,22.255325602475207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.9, 'e': 0.04092530097630396}",25,20,9.422018934918611,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.9, 'e': 0.040516047966540916}",30,8,41.20965308381863,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.9, 'e': 0.04011088748687551}",20,13,13.268496527865539,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.9, 'e': 0.03970977861200675}",25,13,21.88445981499672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.9, 'e': 0.03931268082588668}",20,14,15.797087031164965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.9, 'e': 0.03891955401762781}",20,12,15.926231163178333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.9, 'e': 0.03853035847745153}",20,16,6.100879792625761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.9, 'e': 0.03814505489267701}",25,18,10.533276481463194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.9, 'e': 0.03776360434375024}",20,6,22.15982626963762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.9, 'e': 0.03738596830031274}",20,16,5.008782628719981,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.9, 'e': 0.03701210861730961}",30,20,21.14708909302164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.9, 'e': 0.03664198753113651}",25,8,31.138419090976477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.9, 'e': 0.036275567655825146}",25,16,17.583043083562103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.9, 'e': 0.03591281197926689}",20,10,19.397414752829327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.9, 'e': 0.035553683859474224}",30,8,33.962394779168285,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.9, 'e': 0.03519814702087948}",30,9,22.95939858728574,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.9, 'e': 0.03484616555067068}",30,21,20.468533988427144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.9, 'e': 0.034497703895163975}",25,17,18.006821384789113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.9, 'e': 0.03415272685621234}",25,9,27.28884230006504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.9, 'e': 0.03381119958765021}",25,19,14.299376587368329,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.9, 'e': 0.03347308759177371}",20,14,11.945636330926673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.9, 'e': 0.03313835671585597}",20,14,13.023838711744125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.9, 'e': 0.03280697314869741}",20,13,12.899312793237986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.9, 'e': 0.032478903417210436}",30,23,15.015503849739012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.9, 'e': 0.032154114383038335}",20,13,14.645600033103285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.9, 'e': 0.03183257323920795}",25,15,5.9717910087940025,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.9, 'e': 0.03151424750681587}",30,20,20.21180069623143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.9, 'e': 0.03119910503174771}",30,16,26.00939589652634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.9, 'e': 0.030887113981430233}",30,13,30.772611014903145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.9, 'e': 0.03057824284161593}",20,12,13.814978422118228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.9, 'e': 0.03027246041319977}",35,8,30.46850447395371,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.9, 'e': 0.029969735809067772}",20,13,12.594128985750855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.9, 'e': 0.029670038450977095}",20,12,13.370156405857653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.9, 'e': 0.029373338066467324}",30,16,26.44584670187075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.9, 'e': 0.02907960468580265}",30,18,19.766990144292507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.9, 'e': 0.028788808638944622}",25,8,15.48211514751857,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.9, 'e': 0.028500920552555174}",25,8,35.11509223990815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.9, 'e': 0.028215911347029624}",20,13,11.935169918969795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.9, 'e': 0.027933752233559327}",25,16,13.767573104953449,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.9, 'e': 0.027654414711223735}",20,10,17.06328645374238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.9, 'e': 0.027377870564111496}",20,12,14.258605631928118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.9, 'e': 0.027104091858470382}",30,23,15.552272369103058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.9, 'e': 0.026833050939885677}",25,20,9.324492861693933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.9, 'e': 0.02656472043048682}",20,8,24.80688833625294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.9, 'e': 0.02629907322618195}",20,16,8.290602594166634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.9, 'e': 0.026036082493920133}",30,13,30.29536357487842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.9, 'e': 0.02577572166898093}",20,7,24.195752461217307,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.9, 'e': 0.025517964452291122}",20,13,12.35888307283694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.9, 'e': 0.02526278480776821}",20,10,14.46686661452825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.9, 'e': 0.025010156959690527}",25,18,14.096476308815204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.9, 'e': 0.02476005539009362}",20,5,27.859127970196557,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,15.008542079184803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",35,20,27.22796407031746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
